,Year,Date,Time,HomeTeam,AwayTeam,HomeScore,AwayScore,HomeScorers,AwayScorers,ExtraTime,Penalty,HomePenaltyScore,AwayPenaltyScore,Stadium,Location,Attendance,Referee
430,1990,9 June 1990,17:00,United Arab Emirates,Colombia,0,2,,Redín  50'Valderrama  85',0,0,0,0,Stadio Renato Dall'Ara, Bologna,"30,791",George Courtney (England)
431,1990,10 June 1990,21:00,West Germany,Yugoslavia,4,1,"Matthäus  28', 64'Klinsmann  39'Völler  70'",Jozić  55',0,0,0,0,San Siro, Milan,"74,765",Peter Mikkelsen (Denmark)
432,1990,14 June 1990,17:00,Yugoslavia,Colombia,1,0,"
Jozić  75'",,0,0,0,0,Stadio Renato Dall'Ara, Bologna,"32,257",Luigi Agnolin (Italy)
433,1990,15 June 1990,21:00,West Germany,United Arab Emirates,5,1,"Völler  35', 75'Klinsmann  37'Matthäus  47'Bein  58'",Ismaïl  46',0,0,0,0,San Siro, Milan,"71,169",Alexey Spirin (Soviet Union)
434,1990,19 June 1990,17:00,West Germany,Colombia,1,1,Littbarski  88',Rincón  90+3',0,0,0,0,San Siro, Milan,"72,510",Alan Snoddy (Northern Ireland)
435,1990,19 June 1990,17:00,Yugoslavia,United Arab Emirates,4,1,"Sušić  5'Pančev  9', 46'Prosinečki  90+3'",Thani  22',0,0,0,0,Stadio Renato Dall'Ara, Bologna,"27,833",Shizuo Takada (Japan)
436,1990,12 June 1990,17:00,Belgium,South Korea,2,0,Degryse  53'De Wolf  64',,0,0,0,0,Stadio Marc'Antonio Bentegodi, Verona,"32,790",Vincent Mauro (United States)
437,1990,13 June 1990,17:00,Uruguay,Spain,0,0,,,0,0,0,0,Stadio Friuli, Udine,"35,713",Helmut Kohl (Austria)
438,1990,17 June 1990,21:00,Belgium,Uruguay,3,1,Clijsters  15'Scifo  24'Ceulemans  47',Bengoechea  73',0,0,0,0,Stadio Marc'Antonio Bentegodi, Verona,"33,759",Siegfried Kirschen (East Germany)
439,1990,17 June 1990,21:00,South Korea,Spain,1,3,Hwangbo Kwan  43',"Míchel  23', 61', 81'",0,0,0,0,Stadio Friuli, Udine,"32,733",Elías Jácome (Ecuador)
440,1990,21 June 1990,17:00,Belgium,Spain,1,2,Vervoort  29',Míchel  26' (pen.)Górriz  38',0,0,0,0,Stadio Marc'Antonio Bentegodi, Verona,"35,950",Juan Carlos Loustau (Argentina)
441,1990,21 June 1990,17:00,South Korea,Uruguay,0,1,,Fonseca  90+1',0,0,0,0,Stadio Friuli, Udine,"29,039",Tullio Lanese (Italy)
442,1990,11 June 1990,21:00,England,Republic of Ireland,1,1,Lineker  9',Sheedy  73',0,0,0,0,Stadio Sant'Elia, Cagliari,"35,238",Aron Schmidhuber (West Germany)
443,1990,12 June 1990,21:00,Netherlands,Egypt,1,1,Kieft  58',Abdelghani  83' (pen.),0,0,0,0,Stadio La Favorita, Palermo,"33,288",Emilio Soriano Aladrén (Spain)
444,1990,16 June 1990,21:00,England,Netherlands,0,0,,,0,0,0,0,Stadio Sant'Elia, Cagliari,"35,267",Zoran Petrović (Yugoslavia)
445,1990,17 June 1990,17:00,Republic of Ireland,Egypt,0,0,,,0,0,0,0,Stadio La Favorita, Palermo,"33,288",Marcel van Langenhove (Belgium)
446,1990,21 June 1990,21:00,England,Egypt,1,0,Wright  58',,0,0,0,0,Stadio Sant'Elia, Cagliari,"34,959",Kurt Röthlisberger (Switzerland)
447,1990,21 June 1990,21:00,Republic of Ireland,Netherlands,1,1,Quinn  71',Gullit  11',0,0,0,0,Stadio La Favorita, Palermo,"33,288",Michel Vautrot (France)
448,1990,23 June 1990,17:00 CET (UTC+1),Cameroon,Colombia,2,1,"Milla  106', 108'",Redín  115',1,0,0,0,Stadio San Paolo, Naples,"50,026",Tullio Lanese (Italy)
449,1990,23 June 1990,21:00 CET (UTC+1),Czechoslovakia,Costa Rica,4,1,"Skuhravý  12', 63', 82'Kubík  76'",González  55',0,0,0,0,Stadio San Nicola, Bari,"47,673",Siegfried Kirschen (East Germany)
450,1990,24 June 1990,17:00 CET (UTC+1),Brazil,Argentina,0,1,,Caniggia  81',0,0,0,0,Stadio Delle Alpi, Turin,"61,381",Joël Quiniou (France)
451,1990,24 June 1990,21:00 CET (UTC+1),West Germany,Netherlands,2,1,Klinsmann  51'Brehme  85',R. Koeman  89' (pen.),0,0,0,0,San Siro, Milan,"74,559",Juan Carlos Loustau (Argentina)
452,1990,25 June 1990,17:00 CET (UTC+1),Republic of Ireland,Romania,0,0,,,1,1,5,4,Stadio Luigi Ferraris, Genoa,"31,818",José Roberto Wright (Brazil)
453,1990,25 June 1990,21:00 CET (UTC+1),Italy,Uruguay,2,0,Schillaci  65'Serena  83',,0,0,0,0,Stadio Olimpico, Rome,"73,303",George Courtney (England)
454,1990,26 June 1990,17:00 CET (UTC+1),Spain,Yugoslavia,1,2,Julio Salinas  84',"Stojković  78', 93'",1,0,0,0,Stadio Marc'Antonio Bentegodi, Verona,"35,500",Aron Schmidhuber (West Germany)
455,1990,26 June 1990,21:00 CET (UTC+1),England,Belgium,1,0,Platt  119',,1,0,0,0,Stadio Renato Dall'Ara, Bologna,"34,520",Peter Mikkelsen (Denmark)
456,1990,30 June 1990,17:00 CET (UTC+1),Argentina,Yugoslavia,0,0,,,1,1,3,2,Stadio Comunale, Florence,"38,971",Kurt Röthlisberger (Switzerland)
457,1990,30 June 1990,21:00 CET (UTC+1),Republic of Ireland,Italy,0,1,,Schillaci  38',0,0,0,0,Stadio Olimpico, Rome,"73,303",Carlos Silva Valente (Portugal)
458,1990,1 July 1990,17:00 CET (UTC+1),Czechoslovakia,West Germany,0,1,,Matthäus  25' (pen.),0,0,0,0,San Siro, Milan,"73,347",Helmut Kohl (Austria)
459,1990,1 July 1990,21:00 CET (UTC+1),Cameroon,England,2,3,Kundé  61' (pen.)Ekéké  65',"Platt  25'Lineker  83' (pen.), 105' (pen.)",1,0,0,0,Stadio San Paolo, Naples,"55,205",Edgardo Codesal (Mexico)
460,1990,3 July 1990,20:00 CET (UTC+1),Argentina,Italy,1,1,Caniggia  67',Schillaci  17',1,1,4,3,Stadio San Paolo, Naples,"59,978",Michel Vautrot (France)
461,1990,4 July 1990,20:00 CET (UTC+1),West Germany,England,1,1,Brehme  60',Lineker  80',1,1,4,3,Stadio delle Alpi, Turin,"62,628",José Roberto Wright (Brazil)
462,1990,7 July 1990,20:00 CET (UTC+1),Italy,England,2,1,Baggio  71'Schillaci  86' (pen.),Platt  81',0,0,0,0,Stadio San Nicola, Bari,"51,426",Joël Quiniou (France)
463,1990,8 July 1990,20:00 CEST (UTC+2),West Germany,Argentina,1,0,Brehme  85' (pen.),,0,0,0,0,Stadio Olimpico, Rome,"73,603",Edgardo Codesal (Mexico)
464,1994,"June 18, 1994",11:30 EDT (UTC-4),United States,Switzerland,1,1,Wynalda  44',Bregy  39',0,0,0,0,Pontiac Silverdome, Pontiac,"73,425",Francisco Oscar Lamolina (Argentina)
465,1994,"June 18, 1994",16:30 PDT (UTC-7),Colombia,Romania,1,3,Valencia  43',"Răducioiu  15', 89'Hagi  34'",0,0,0,0,Rose Bowl, Pasadena,"91,856",Jamal Al Sharif (Syria)
466,1994,"June 22, 1994",16:00 EDT (UTC-4),Romania,Switzerland,1,4,Hagi  35',"Sutter  16'Chapuisat  52'Knup  65', 72'",0,0,0,0,Pontiac Silverdome, Pontiac,"61,428",Neji Jouini (Tunisia)
467,1994,"June 22, 1994",16:30 PDT (UTC-7),United States,Colombia,2,1,Escobar  35' (o.g.)Stewart  52',Valencia  90',0,0,0,0,Rose Bowl, Pasadena,"93,869",Fabio Baldas (Italy)
468,1994,"June 26, 1994",13:00 PDT (UTC-7),Switzerland,Colombia,0,2,,Gaviria  44'Lozano  90',0,0,0,0,Stanford Stadium, Stanford,"83,401",Peter Mikkelsen (Denmark)
469,1994,"June 26, 1994",13:00 PDT (UTC-7),United States,Romania,0,1,,Petrescu  18',0,0,0,0,Rose Bowl, Pasadena,"93,869",Mario van der Ende (Netherlands)
470,1994,"June 19, 1994",16:30 PDT (UTC–7),Cameroon,Sweden,2,2,Embé  31'Omam-Biyik  47',Ljung  8'Dahlin  75',0,0,0,0,Rose Bowl, Pasadena,"93,194",Alberto Tejada Noriega (Peru)
471,1994,"June 20, 1994",13:00 PDT (UTC–7),Brazil,Russia,2,0,Romário  26'Raí  52' (pen.),,0,0,0,0,Stanford Stadium, Stanford,"81,061",Lim Kee Chong (Mauritius)
472,1994,"June 24, 1994",13:00 PDT (UTC–7),Brazil,Cameroon,3,0,Romário  39'Márcio Santos  66'Bebeto  73',,0,0,0,0,Stanford Stadium, Stanford,"83,401",Arturo Brizio Carter (Mexico)
473,1994,"June 24, 1994",19:30 EDT (UTC–4),Sweden,Russia,3,1,"Brolin  39' (pen.)Dahlin  60', 82'",Salenko  4' (pen.),0,0,0,0,Pontiac Silverdome, Pontiac,"71,528",Joël Quiniou (France)
474,1994,"June 28, 1994",13:00 PDT (UTC–7),Russia,Cameroon,6,1,"Salenko  15', 41', 44' (pen.), 72', 75'Radchenko  81'",Milla  46',0,0,0,0,Stanford Stadium, Stanford,"74,914",Jamal Al Sharif (Syria)
475,1994,"June 28, 1994",16:00 EDT (UTC–4),Brazil,Sweden,1,1,Romário  47',K. Andersson  23',0,0,0,0,Pontiac Silverdome, Pontiac,"77,217",Sándor Puhl (Hungary)
476,1994,"June 17, 1994",14:00 CDT,Germany,Bolivia,1,0,Klinsmann  61',,0,0,0,0,Soldier Field, Chicago,"63,117",Arturo Brizio Carter (Mexico)
477,1994,"June 17, 1994",18:30 CDT,Spain,South Korea,2,2,Salinas  51'Goikoetxea  55',Hong Myung-bo  85'Seo Jung-won  90',0,0,0,0,Cotton Bowl, Dallas,"56,247",Peter Mikkelsen (Denmark)
478,1994,"June 21, 1994",15:00 CDT,Germany,Spain,1,1,Klinsmann  48',Goikoetxea  14',0,0,0,0,Soldier Field, Chicago,"63,113",Filippi Cavani (Uruguay)
479,1994,"June 23, 1994",19:30 EDT,South Korea,Bolivia,0,0,,,0,0,0,0,Foxboro Stadium, Foxborough,"54,453",Leslie Mottram (Scotland)
480,1994,"June 27, 1994",15:00 CDT,Bolivia,Spain,1,3,E. Sánchez  67',"Guardiola  19' (pen.)Caminero  66', 70'",0,0,0,0,Soldier Field, Chicago,"63,089",Rodrigo Badilla (Costa Rica)
481,1994,"June 27, 1994",15:00 CDT,Germany,South Korea,3,2,"Klinsmann  12', 37'Riedle  20'",Hwang Sun-hong  52'Hong Myung-bo  63',0,0,0,0,Cotton Bowl, Dallas,"63,998",Joël Quiniou (France)
482,1994,21 June 1994,12:30 EDT,Argentina,Greece,4,0,"Batistuta  2', 44', 90' (pen.)Maradona  60'",,0,0,0,0,Foxboro Stadium, Foxborough,"54,456",Arturo Angeles (United States)
483,1994,21 June 1994,18:30 CDT,Nigeria,Bulgaria,3,0,Yekini  21'Amokachi  43'Amunike  55',,0,0,0,0,Cotton Bowl, Dallas,"44,132",Rodrigo Badilla (Costa Rica)
484,1994,25 June 1994,16:00 EDT,Argentina,Nigeria,2,1,"Caniggia  21', 28'",Siasia  8',0,0,0,0,Foxboro Stadium, Foxborough,"54,453",Bo Karlsson (Sweden)
485,1994,26 June 1994,11:30 CDT,Bulgaria,Greece,4,0,"Stoichkov  5' (pen.), 55' (pen.)Letchkov  65'Borimirov  90'",,0,0,0,0,Soldier Field, Chicago,"63,160",Ali Bujsaim (United Arab Emirates)
486,1994,30 June 1994,18:30 CDT,Argentina,Bulgaria,0,2,,Stoichkov  61'Sirakov  90+3',0,0,0,0,Cotton Bowl, Dallas,"63,998",Neji Jouini (Tunisia)
487,1994,30 June 1994,19:30 EDT,Greece,Nigeria,0,2,,George  45+2'Amokachi  90+5',0,0,0,0,Foxboro Stadium, Foxborough,"53,001",Leslie Mottram (Scotland)
488,1994,"June 18, 1994",16:00 EDT (UTC–4),Italy,Republic of Ireland,0,1,,Houghton  11',0,0,0,0,Giants Stadium, East Rutherford,"75,338",Mario van der Ende (Netherlands)
489,1994,"June 19, 1994",16:00 EDT (UTC–4),Norway,Mexico,1,0,Rekdal  84',,0,0,0,0,RFK Stadium, Washington,"52,395",Sándor Puhl (Hungary)
490,1994,"June 23, 1994",16:00 EDT (UTC–4),Italy,Norway,1,0,D. Baggio  69',,0,0,0,0,Giants Stadium, East Rutherford,"74,624",Hellmut Krug (Germany)
491,1994,"June 24, 1994",12:30 EDT (UTC–4),Mexico,Republic of Ireland,2,1,"García  42', 65'",Aldridge  84',0,0,0,0,Citrus Bowl, Orlando,"60,790",Kurt Röthlisberger (Switzerland)
492,1994,"June 28, 1994",12:30 EDT (UTC–4),Italy,Mexico,1,1,Massaro  48',Bernal  57',0,0,0,0,RFK Stadium, Washington,"52,535",Francisco Oscar Lamolina (Argentina)
493,1994,"June 28, 1994",12:30 EDT (UTC–4),Republic of Ireland,Norway,0,0,,,0,0,0,0,Giants Stadium, East Rutherford,"72,404",José Torres Cadena (Colombia)
494,1994,"June 19, 1994",12:30 EDT,Belgium,Morocco,1,0,Degryse  11',,0,0,0,0,Citrus Bowl, Orlando,"61,219",José Torres Cadena (Colombia)
495,1994,"June 20, 1994",19:30 EDT,Netherlands,Saudi Arabia,2,1,Jonk  50'Taument  86',Anwar  18',0,0,0,0,RFK Stadium, Washington,"50,535",Manuel Díaz Vega (Spain)
496,1994,"June 25, 1994",12:30 EDT,Belgium,Netherlands,1,0,Albert  65',,0,0,0,0,Citrus Bowl, Orlando,"62,387",Renato Marsiglia (Brazil)
497,1994,"June 25, 1994",12:30 EDT,Saudi Arabia,Morocco,2,1,Al-Jaber  7' (pen.)Anwar  45',Chaouch  26',0,0,0,0,Giants Stadium, East Rutherford,"76,322",Philip Don (England)
498,1994,"June 29, 1994",12:30 EDT,Belgium,Saudi Arabia,0,1,,Al-Owairan  5',0,0,0,0,RFK Stadium, Washington,"52,959",Hellmut Krug (Germany)
499,1994,"June 29, 1994",12:30 EDT,Morocco,Netherlands,1,2,Nader  47',Bergkamp  43'Roy  77',0,0,0,0,Citrus Bowl, Orlando,"60,578",Alberto Tejada Noriega (Peru)
500,1994,"July 2, 1994",12:00,Germany,Belgium,3,2,"Völler  6', 38'Klinsmann  11'",Grün  8'Albert  90',0,0,0,0,Soldier Field, Chicago,"60,246",Kurt Röthlisberger (Switzerland)
501,1994,"July 2, 1994",16:30,Spain,Switzerland,3,0,Hierro  15'Luis Enrique  74'Begiristain  86' (pen.),,0,0,0,0,RFK Stadium, Washington,"53,121",Mario van der Ende (Netherlands)
502,1994,"July 3, 1994",12:00,Saudi Arabia,Sweden,1,3,Al-Ghesheyan  85',"Dahlin  6'K. Andersson  51', 88'",0,0,0,0,Cotton Bowl, Dallas,"60,277",Renato Marsiglia (Brazil)
503,1994,"July 3, 1994",13:30,Romania,Argentina,3,2,"Dumitrescu  11', 18'Hagi  58'",Batistuta  16' (pen.)Balbo  75',0,0,0,0,Rose Bowl, Pasadena,"90,469",Pierluigi Pairetto (Italy)
504,1994,"July 4, 1994",12:00,Netherlands,Republic of Ireland,2,0,Bergkamp  11'Jonk  41',,0,0,0,0,Citrus Bowl, Orlando,"61,355",Peter Mikkelsen (Denmark)
505,1994,"July 4, 1994",12:30,Brazil,United States,1,0,Bebeto  72',,0,0,0,0,Stanford Stadium, Stanford,"84,147",Joël Quiniou (France)
506,1994,"July 5, 1994",13:00,Nigeria,Italy,1,2,Amunike  25',"R. Baggio  88', 102' (pen.)",1,0,0,0,Foxboro Stadium, Foxborough,"54,367",Arturo Brizio Carter (Mexico)
507,1994,"July 5, 1994",16:30,Mexico,Bulgaria,1,1,García Aspe  18' (pen.),Stoichkov  6',1,1,1,3,Giants Stadium, East Rutherford,"71,030",Jamal Al Sharif (Syria)
508,1994,"July 9, 1994",12:00,Italy,Spain,2,1,D. Baggio  25'R. Baggio  88',Caminero  58',0,0,0,0,Foxboro Stadium, Foxborough,"53,400",Sándor Puhl (Hungary)
509,1994,"July 9, 1994",14:30,Netherlands,Brazil,2,3,Bergkamp  64'Winter  76',Romário  53'Bebeto  63'Branco  81',0,0,0,0,Cotton Bowl, Dallas,"63,500",Rodrigo Badilla (Costa Rica)
510,1994,"July 10, 1994",12:00,Bulgaria,Germany,2,1,Stoichkov  75'Letchkov  78',Matthäus  47' (pen.),0,0,0,0,Giants Stadium, East Rutherford,"72,000",José Torres Cadena (Colombia)
511,1994,"July 10, 1994",12:30,Romania,Sweden,2,2,"Rǎducioiu  88', 101'",Brolin  78'K. Andersson  115',1,1,4,5,Stanford Stadium, Stanford,"83,500",Philip Don (England)
512,1994,"July 13, 1994",16:00,Bulgaria,Italy,1,2,Stoichkov  44' (pen.),"R. Baggio  21', 25'",0,0,0,0,Giants Stadium, East Rutherford,"74,110",Joël Quiniou (France)
513,1994,"July 13, 1994",16:30,Sweden,Brazil,0,1,,Romário  80',0,0,0,0,Rose Bowl, Pasadena,"91,856",José Torres Cadena (Colombia)
514,1994,"July 16, 1994",12:30,Sweden,Bulgaria,4,0,Brolin  8'Mild  30'Larsson  37'K. Andersson  39',,0,0,0,0,Rose Bowl, Pasadena,"91,500",Ali Bujsaim (United Arab Emirates)
515,1994,"July 17, 1994",12:30 PDT (UTC-7),Brazil,Italy,0,0,,,1,1,3,2,Rose Bowl, Pasadena,"94,194",Sándor Puhl (Hungary)
516,1998,10 June 1998,17:30 CET (UTC+1),Brazil,Scotland,2,1,César Sampaio  5'Boyd  74' (o.g.),Collins  38' (pen.),0,0,0,0,Stade de France, Saint-Denis,"80,000",José María García-Aranda (Spain)
517,1998,10 June 1998,21:00 CET (UTC+1),Morocco,Norway,2,2,Hadji  37'Hadda  60',Chippo  45+1' (o.g.)Eggen  61',0,0,0,0,Stade de la Mosson, Montpellier,"29,800",Pirom Un-prasert (Thailand)
518,1998,16 June 1998,17:30 CET (UTC+1),Scotland,Norway,1,1,Burley  66',H. Flo  46',0,0,0,0,Parc Lescure, Bordeaux,"31,800",László Vágner (Hungary)
519,1998,16 June 1998,21:00 CET (UTC+1),Brazil,Morocco,3,0,Ronaldo  9'Rivaldo  45+2'Bebeto  50',,0,0,0,0,Stade de la Beaujoire, Nantes,"35,500",Nikolai Levnikov (Russia)
520,1998,23 June 1998,21:00 CET (UTC+1),Scotland,Morocco,0,3,,"Bassir  23', 85'Hadda  46'",0,0,0,0,Stade Geoffroy-Guichard, Saint-Étienne,"30,600",Ali Bujsaim (United Arab Emirates)
521,1998,23 June 1998,21:00 CET (UTC+1),Brazil,Norway,1,2,Bebeto  78',T. A. Flo  83'Rekdal  89' (pen.),0,0,0,0,Stade Vélodrome, Marseille,"55,000",Esfandiar Baharmast (United States)
522,1998,11 June 1998,17:30 CET (UTC+1),Italy,Chile,2,2,Vieri  10'R. Baggio  84' (pen.),"Salas  45+3', 50'",0,0,0,0,Parc Lescure, Bordeaux,"31,800",Lucien Bouchardeau (Niger)
523,1998,11 June 1998,21:00 CET (UTC+1),Cameroon,Austria,1,1,Njanka  77',Polster  90+1',0,0,0,0,Stade de Toulouse, Toulouse,"33,500",Epifanio González (Paraguay)
524,1998,17 June 1998,17:30 CET (UTC+1),Chile,Austria,1,1,Salas  70',Vastić  90+2',0,0,0,0,Stade Geoffroy-Guichard, Saint-Étienne,"30,600",Gamal Al-Ghandour (Egypt)
525,1998,17 June 1998,21:00 CET (UTC+1),Italy,Cameroon,3,0,"Di Biagio  7'Vieri  75', 89'",,0,0,0,0,Stade de la Mosson, Montpellier,"29,800",Eddie Lennie (Australia)
526,1998,23 June 1998,16:00 CET (UTC+1),Italy,Austria,2,1,Vieri  48'R. Baggio  90',Herzog  90+2' (pen.),0,0,0,0,Stade de France, Saint-Denis,"80,000",Paul Durkin (England)
527,1998,23 June 1998,16:00 CET (UTC+1),Chile,Cameroon,1,1,Sierra  20',Mboma  56',0,0,0,0,Stade de la Beaujoire, Nantes,"35,500",László Vágner (Hungary)
528,1998,12 June 1998,17:30 CET (UTC+1),Saudi Arabia,Denmark,0,1,,Rieper  69',0,0,0,0,Stade Félix Bollaert, Lens,"38,100",Javier Castrilli (Argentina)
529,1998,12 June 1998,21:00 CET (UTC+1),France,South Africa,3,0,Dugarry  36'Issa  77' (o.g.)Henry  90+2',,0,0,0,0,Stade Vélodrome, Marseille,"55,000",Márcio Rezende de Freitas (Brazil)
530,1998,18 June 1998,17:30 CET (UTC+1),South Africa,Denmark,1,1,McCarthy  51',A. Nielsen  12',0,0,0,0,Stade de Toulouse, Toulouse,"33,500",John Toro Rendón (Colombia)
531,1998,18 June 1998,21:00 CET (UTC+1),France,Saudi Arabia,4,0,"Henry  37', 78'Trezeguet  68'Lizarazu  85'",,0,0,0,0,Stade de France, Saint-Denis,"80,000",Arturo Brizio Carter (Mexico)
532,1998,24 June 1998,16:00 CET (UTC+1),France,Denmark,2,1,Djorkaeff  12' (pen.)Petit  56',M. Laudrup  42' (pen.),0,0,0,0,Stade Gerland, Lyon,"39,100",Pierluigi Collina (Italy)
533,1998,24 June 1998,16:00 CET (UTC+1),South Africa,Saudi Arabia,2,2,"Bartlett  18', 90+3' (pen.)",Al-Jaber  45+2' (pen.)Al-Thunayan  74' (pen.),0,0,0,0,Parc Lescure, Bordeaux,"31,800",Mario Sánchez (Chile)
534,1998,12 June 1998,14:30 CET (UTC+1),Paraguay,Bulgaria,0,0,,,0,0,0,0,Stade de la Mosson, Montpellier,"29,800",Abdul Rahman Al-Zeid (Saudi Arabia)
535,1998,13 June 1998,14:30 CET (UTC+1),Spain,Nigeria,2,3,Hierro  21'Raúl  47',Adepoju  24'Zubizarreta  73' (o.g.)Oliseh  78',0,0,0,0,Stade de la Beaujoire, Nantes,"35,500",Esfandiar Baharmast (United States)
536,1998,19 June 1998,17:30 CET (UTC+1),Nigeria,Bulgaria,1,0,Ikpeba  28',,0,0,0,0,Parc des Princes, Paris,"45,500",Mario Sánchez Yantén (Chile)
537,1998,19 June 1998,21:00 CET (UTC+1),Spain,Paraguay,0,0,,,0,0,0,0,Stade Geoffroy-Guichard, Saint-Étienne,"30,600",Ian McLeod (South Africa)
538,1998,24 June 1998,21:00 CET (UTC+1),Nigeria,Paraguay,1,3,Oruma  11',Ayala  1'Benítez  58'Cardozo  86',0,0,0,0,Stade de Toulouse, Toulouse,"33,500",Pirom Un-prasert (Thailand)
539,1998,24 June 1998,21:00 CET (UTC+1),Spain,Bulgaria,6,1,"Hierro  6' (pen.)Luis Enrique  18'Morientes  55', 81'Bachev  88' (o.g.)Kiko  90+4'",Kostadinov  58',0,0,0,0,Stade Félix-Bollaert, Lens,"38,100",Mario van der Ende (Netherlands)
540,1998,13 June 1998,17:30 CET (UTC+1),South Korea,Mexico,1,3,Ha Seok-ju  27',"Peláez  50'Hernández  75', 84'",0,0,0,0,Stade de Gerland, Lyon,"39,100",Günter Benkö (Austria)
541,1998,13 June 1998,21:00 CET (UTC+1),Netherlands,Belgium,0,0,,,0,0,0,0,Stade de France, Saint-Denis,"77,000",Pierluigi Collina (Italy)
542,1998,20 June 1998,17:30 CET (UTC+1),Belgium,Mexico,2,2,"Wilmots  42', 47'",García Aspe  55' (pen.)Blanco  62',0,0,0,0,Parc Lescure, Bordeaux,"31,800",Hugh Dallas (Scotland)
543,1998,20 June 1998,21:00 CET (UTC+1),Netherlands,South Korea,5,0,Cocu  37'Overmars  41'Bergkamp  71'Van Hooijdonk  80'R. de Boer  83',,0,0,0,0,Stade Vélodrome, Marseille,"55,000",Ryszard Wójcik (Poland)
544,1998,25 June 1998,16:00 CET (UTC+1),Netherlands,Mexico,2,2,Cocu  4'R. de Boer  18',Peláez  75'Hernández  90+4',0,0,0,0,Stade Geoffroy-Guichard, Saint-Étienne,"30,600",Abdul Rahman Al-Zeid (Saudi Arabia)
545,1998,25 June 1998,16:00 CET (UTC+1),Belgium,South Korea,1,1,Nilis  7',Yoo Sang-chul  72',0,0,0,0,Parc des Princes, Paris,"45,500",Márcio Rezende de Freitas (Brazil)
546,1998,14 June 1998,17:30 CET (UTC+1),FR Yugoslavia,Iran,1,0,Mihajlović  73',,0,0,0,0,Stade Geoffroy-Guichard, Saint-Étienne,"30,600",Alberto Tejada (Peru)
547,1998,15 June 1998,21:00 CET (UTC+1),Germany,United States,2,0,Möller  9'Klinsmann  65',,0,0,0,0,Parc des Princes, Paris,"45,500",Said Belqola (Morocco)
548,1998,21 June 1998,14:30 CET (UTC+1),Germany,FR Yugoslavia,2,2,Mihajlović  72' (o.g.)Bierhoff  78',Mijatović  13'Stojković  52',0,0,0,0,Stade Félix-Bollaert, Lens,"38,100",Kim Milton Nielsen (Denmark)
549,1998,21 June 1998,21:00 CET (UTC+1),United States,Iran,1,2,McBride  87',Estili  40'Mahdavikia  84',0,0,0,0,Stade de Gerland, Lyon,"39,100",Urs Meier (Switzerland)
550,1998,25 June 1998,21:00 CET (UTC+1),Germany,Iran,2,0,Bierhoff  50'Klinsmann  57',,0,0,0,0,Stade de la Mosson, Montpellier,"29,800",Epifanio González (Paraguay)
551,1998,25 June 1998,21:00 CET (UTC+1),United States,FR Yugoslavia,0,1,,Komljenović  4',0,0,0,0,Stade de la Beaujoire, Nantes,"35,500",Gamal Al-Ghandour (Egypt)
552,1998,15 June 1998,14:30 CET (UTC+1),England,Tunisia,2,0,Shearer  42'Scholes  89',,0,0,0,0,Stade Vélodrome, Marseille,"54,587",Masayoshi Okada (Japan)
553,1998,15 June 1998,17:30 CET (UTC+1),Romania,Colombia,1,0,Ilie  45+1',,0,0,0,0,Stade de Gerland, Lyon,"39,100",Lim Kee Chong (Mauritius)
554,1998,22 June 1998,17:30 CET (UTC+1),Colombia,Tunisia,1,0,Preciado  82',,0,0,0,0,Stade de la Mosson, Montpellier,"29,800",Bernd Heynemann (Germany)
555,1998,22 June 1998,21:00 CET (UTC+1),Romania,England,2,1,Moldovan  46'Petrescu  90',Owen  81',0,0,0,0,Stade de Toulouse, Toulouse,"33,500",Marc Batta (France)
556,1998,26 June 1998,21:00 CET (UTC+1),Colombia,England,0,2,,Anderton  20'Beckham  29',0,0,0,0,Stade Félix-Bollaert, Lens,"38,100",Arturo Brizio Carter (Mexico)
557,1998,26 June 1998,21:00 CET (UTC+1),Romania,Tunisia,1,1,Moldovan  71',Souayah  12' (pen.),0,0,0,0,Stade de France, Saint-Denis,"77,000",Eddie Lennie (Australia)
558,1998,14 June 1998,14:30 CET (UTC+1),Argentina,Japan,1,0,Batistuta  28',,0,0,0,0,Stade de Toulouse, Toulouse,"33,500",Mario van der Ende (Netherlands)
559,1998,14 June 1998,21:00 CET (UTC+1),Jamaica,Croatia,1,3,Earle  45',Stanić  27'Prosinečki  53'Šuker  69',0,0,0,0,Stade Félix-Bollaert, Lens,"38,100",Vítor Melo Pereira (Portugal)
560,1998,20 June 1998,14:30 CET (UTC+1),Japan,Croatia,0,1,,Šuker  77',0,0,0,0,Stade de la Beaujoire, Nantes,"35,500",Ramesh Ramdhan (Trinidad and Tobago)
561,1998,21 June 1998,17:30 CET (UTC+1),Argentina,Jamaica,5,0,"Ortega  31', 55'Batistuta  73', 78', 83' (pen.)",,0,0,0,0,Parc des Princes, Paris,"45,500",Rune Pedersen (Norway)
562,1998,26 June 1998,16:00 CET (UTC+1),Argentina,Croatia,1,0,Pineda  36',,0,0,0,0,Parc Lescure, Bordeaux,"31,800",Said Belqola (Morocco)
563,1998,26 June 1998,16:00 CET (UTC+1),Japan,Jamaica,1,2,Nakayama  74',"Whitmore  39', 54'",0,0,0,0,Stade Gerland, Lyon,"39,100",Günter Benkö (Austria)
564,1998,27 June 1998,16:30 CET (UTC+1),Italy,Norway,1,0,Vieri  18',,0,0,0,0,Stade Vélodrome, Marseille,"55,000",Bernd Heynemann (Germany)
